1.710000 	 0.579138 	 0.419820 	 0.157389 	 0.040380 	 0.007911 	 0.001256 
1.720000 	 0.574936 	 0.420690 	 0.158826 	 0.041012 	 0.008085 	 0.001291 
1.730000 	 0.570725 	 0.421536 	 0.160262 	 0.041649 	 0.008261 	 0.001327 
1.740000 	 0.566505 	 0.422358 	 0.161698 	 0.042291 	 0.008440 	 0.001364 
1.750000 	 0.562278 	 0.423156 	 0.163133 	 0.042939 	 0.008622 	 0.001402 
1.760000 	 0.558042 	 0.423931 	 0.164568 	 0.043591 	 0.008806 	 0.001441 
1.770000 	 0.553799 	 0.424682 	 0.166002 	 0.044249 	 0.008993 	 0.001480 
1.780000 	 0.549549 	 0.425410 	 0.167434 	 0.044911 	 0.009183 	 0.001520 
1.790000 	 0.545291 	 0.426114 	 0.168866 	 0.045579 	 0.009376 	 0.001561 
1.800000 	 0.541026 	 0.426794 	 0.170296 	 0.046252 	 0.009571 	 0.001603 
1.810000 	 0.536755 	 0.427450 	 0.171725 	 0.046929 	 0.009769 	 0.001646 
1.820000 	 0.532478 	 0.428082 	 0.173153 	 0.047612 	 0.009970 	 0.001689 
1.830000 	 0.528194 	 0.428691 	 0.174579 	 0.048299 	 0.010173 	 0.001734 
1.840000 	 0.523904 	 0.429276 	 0.176003 	 0.048992 	 0.010380 	 0.001779 
1.850000 	 0.519608 	 0.429837 	 0.177425 	 0.049689 	 0.010589 	 0.001825 
1.860000 	 0.515307 	 0.430374 	 0.178845 	 0.050392 	 0.010801 	 0.001873 
1.870000 	 0.511001 	 0.430888 	 0.180263 	 0.051099 	 0.011016 	 0.001921 
1.880000 	 0.506689 	 0.431377 	 0.181679 	 0.051811 	 0.011234 	 0.001970 
1.890000 	 0.502373 	 0.431843 	 0.183092 	 0.052528 	 0.011455 	 0.002020 
1.900000 	 0.498053 	 0.432285 	 0.184503 	 0.053249 	 0.011679 	 0.002070 
1.910000 	 0.493728 	 0.432704 	 0.185912 	 0.053976 	 0.011905 	 0.002122 
1.920000 	 0.489399 	 0.433098 	 0.187317 	 0.054707 	 0.012135 	 0.002175 
1.930000 	 0.485066 	 0.433469 	 0.188720 	 0.055443 	 0.012367 	 0.002229 
1.940000 	 0.480729 	 0.433816 	 0.190119 	 0.056183 	 0.012603 	 0.002284 
1.950000 	 0.476390 	 0.434139 	 0.191516 	 0.056928 	 0.012841 	 0.002340 
1.960000 	 0.472047 	 0.434438 	 0.192909 	 0.057678 	 0.013083 	 0.002397 
1.970000 	 0.467701 	 0.434714 	 0.194299 	 0.058432 	 0.013327 	 0.002455 
1.980000 	 0.463353 	 0.434965 	 0.195686 	 0.059191 	 0.013575 	 0.002514 
1.990000 	 0.459002 	 0.435193 	 0.197069 	 0.059954 	 0.013826 	 0.002574 
2.000000 	 0.454649 	 0.435398 	 0.198448 	 0.060722 	 0.014079 	 0.002635 
2.010000 	 0.450294 	 0.435578 	 0.199823 	 0.061494 	 0.014336 	 0.002697 
2.020000 	 0.445937 	 0.435735 	 0.201195 	 0.062271 	 0.014596 	 0.002761 
2.030000 	 0.441579 	 0.435869 	 0.202562 	 0.063052 	 0.014859 	 0.002825 
2.040000 	 0.437220 	 0.435978 	 0.203925 	 0.063837 	 0.015125 	 0.002891 
2.050000 	 0.432860 	 0.436065 	 0.205284 	 0.064627 	 0.015394 	 0.002958 
2.060000 	 0.428499 	 0.436127 	 0.206638 	 0.065421 	 0.015667 	 0.003026 
2.070000 	 0.424137 	 0.436166 	 0.207988 	 0.066219 	 0.015942 	 0.003095 
2.080000 	 0.419775 	 0.436182 	 0.209332 	 0.067022 	 0.016221 	 0.003165 
2.090000 	 0.415414 	 0.436173 	 0.210673 	 0.067828 	 0.016503 	 0.003237 
2.100000 	 0.411052 	 0.436142 	 0.212008 	 0.068639 	 0.016788 	 0.003309 
2.110000 	 0.406691 	 0.436087 	 0.213338 	 0.069453 	 0.017076 	 0.003383 
2.120000 	 0.402330 	 0.436009 	 0.214663 	 0.070272 	 0.017368 	 0.003459 
2.130000 	 0.397971 	 0.435907 	 0.215983 	 0.071095 	 0.017662 	 0.003535 
2.140000 	 0.393612 	 0.435782 	 0.217297 	 0.071922 	 0.017960 	 0.003613 
2.150000 	 0.389255 	 0.435634 	 0.218606 	 0.072752 	 0.018262 	 0.003692 
2.160000 	 0.384900 	 0.435462 	 0.219909 	 0.073587 	 0.018566 	 0.003772 
2.170000 	 0.380546 	 0.435268 	 0.221207 	 0.074425 	 0.018874 	 0.003853 
2.180000 	 0.376194 	 0.435050 	 0.222498 	 0.075267 	 0.019185 	 0.003936 
2.190000 	 0.371845 	 0.434809 	 0.223784 	 0.076113 	 0.019499 	 0.004020 
2.200000 	 0.367498 	 0.434545 	 0.225063 	 0.076962 	 0.019817 	 0.004106 
2.210000 	 0.363154 	 0.434258 	 0.226337 	 0.077815 	 0.020138 	 0.004193 
2.220000 	 0.358813 	 0.433948 	 0.227604 	 0.078672 	 0.020462 	 0.004281 
2.230000 	 0.354475 	 0.433616 	 0.228864 	 0.079532 	 0.020789 	 0.004371 
2.240000 	 0.350141 	 0.433260 	 0.230118 	 0.080396 	 0.021120 	 0.004462 
2.250000 	 0.345810 	 0.432882 	 0.231365 	 0.081263 	 0.021454 	 0.004554 
2.260000 	 0.341483 	 0.432481 	 0.232606 	 0.082134 	 0.021792 	 0.004648 
2.270000 	 0.337161 	 0.432057 	 0.233840 	 0.083008 	 0.022133 	 0.004743 
2.280000 	 0.332842 	 0.431611 	 0.235066 	 0.083886 	 0.022477 	 0.004840 
2.290000 	 0.328529 	 0.431142 	 0.236286 	 0.084766 	 0.022825 	 0.004938 
2.300000 	 0.324220 	 0.430650 	 0.237498 	 0.085650 	 0.023176 	 0.005037 
2.310000 	 0.319916 	 0.430137 	 0.238703 	 0.086537 	 0.023530 	 0.005139 
2.320000 	 0.315617 	 0.429600 	 0.239901 	 0.087427 	 0.023888 	 0.005241 
2.330000 	 0.311324 	 0.429042 	 0.241091 	 0.088320 	 0.024249 	 0.005345 
2.340000 	 0.307036 	 0.428461 	 0.242273 	 0.089216 	 0.024613 	 0.005451 
2.350000 	 0.302755 	 0.427859 	 0.243448 	 0.090116 	 0.024981 	 0.005558 
2.360000 	 0.298479 	 0.427234 	 0.244615 	 0.091018 	 0.025353 	 0.005667 
2.370000 	 0.294210 	 0.426587 	 0.245773 	 0.091922 	 0.025728 	 0.005777 
2.380000 	 0.289947 	 0.425918 	 0.246924 	 0.092830 	 0.026106 	 0.005889 
2.390000 	 0.285692 	 0.425228 	 0.248067 	 0.093741 	 0.026487 	 0.006002 
2.400000 	 0.281443 	 0.424515 	 0.249201 	 0.094654 	 0.026872 	 0.006117 
2.410000 	 0.277201 	 0.423781 	 0.250327 	 0.095569 	 0.027261 	 0.006234 
2.420000 	 0.272967 	 0.423026 	 0.251445 	 0.096488 	 0.027652 	 0.006352 
2.430000 	 0.268741 	 0.422248 	 0.252553 	 0.097409 	 0.028048 	 0.006472 
2.440000 	 0.264523 	 0.421450 	 0.253654 	 0.098332 	 0.028446 	 0.006593 
2.450000 	 0.260312 	 0.420630 	 0.254745 	 0.099258 	 0.028849 	 0.006716 
2.460000 	 0.256110 	 0.419789 	 0.255827 	 0.100186 	 0.029254 	 0.006841 
2.470000 	 0.251916 	 0.418926 	 0.256901 	 0.101116 	 0.029663 	 0.006968 
2.480000 	 0.247732 	 0.418043 	 0.257965 	 0.102049 	 0.030075 	 0.007096 
2.490000 	 0.243556 	 0.417138 	 0.259021 	 0.102984 	 0.030491 	 0.007226 
2.500000 	 0.239389 	 0.416213 	 0.260067 	 0.103920 	 0.030911 	 0.007358 
2.510000 	 0.235231 	 0.415267 	 0.261103 	 0.104859 	 0.031333 	 0.007491 
2.520000 	 0.231084 	 0.414300 	 0.262131 	 0.105800 	 0.031759 	 0.007626 
2.530000 	 0.226946 	 0.413312 	 0.263148 	 0.106743 	 0.032189 	 0.007763 
2.540000 	 0.222817 	 0.412304 	 0.264156 	 0.107688 	 0.032622 	 0.007902 
